FID,Slope,Elevat,ShrubCov,x_utm,y_utm
29,6.7814498,829,0.1986970,256459.200000000011642,3895342.200000000186265
30,7.3033900,826,0.1930710,256499.200000000011642,3895342.200000000186265
31,9.2298899,828,0.1581920,256539.200000000011642,3895342.200000000186265
32,10.0446997,831,0.1671930,256579.200000000011642,3895342.200000000186265
33,7.7094102,796,0.1019360,256179.200000000011642,3895302.200000000186265
34,7.3033900,799,0.1012610,256219.200000000011642,3895302.200000000186265
35,7.7689300,803,0.3123340,256259.200000000011642,3895302.200000000186265
36,8.7218399,809,0.3013080,256299.200000000011642,3895302.200000000186265
37,8.2485704,816,0.2477520,256339.200000000011642,3895302.200000000186265
38,4.8785501,822,0.0789837,256379.200000000011642,3895302.200000000186265
39,6.4432998,823,0.0443299,256419.200000000011642,3895302.200000000186265
40,7.8370600,824,0.1082370,256459.200000000011642,3895302.200000000186265
41,6.7814498,823,0.1570670,256499.200000000011642,3895302.200000000186265
42,7.1294198,824,0.0801088,256539.200000000011642,3895302.200000000186265
43,9.2298899,825,0.1665180,256579.200000000011642,3895302.200000000186265
44,11.1077995,824,0.1262390,256619.200000000011642,3895302.200000000186265
45,3.9490600,792,0.1586420,256099.200000000011642,3895262.200000000186265
46,4.2067399,791,0.1860950,256139.200000000011642,3895262.200000000186265
47,5.9968300,793,0.1127370,256179.200000000011642,3895262.200000000186265
48,8.1112804,795,0.2160240,256219.200000000011642,3895262.200000000186265
49,10.6341000,802,0.1395150,256259.200000000011642,3895262.200000000186265
50,9.9819202,811,0.2137740,256299.200000000011642,3895262.200000000186265
51,7.6184301,817,0.0920351,256339.200000000011642,3895262.200000000186265
52,7.5107799,819,0.0677325,256379.200000000011642,3895262.200000000186265
53,10.0249996,816,0.0528808,256419.200000000011642,3895262.200000000186265
54,11.1499996,816,0.0445549,256459.200000000011642,3895262.200000000186265
55,10.9066000,818,0.1431160,256499.200000000011642,3895262.200000000186265
56,10.2972002,819,0.0864095,256539.200000000011642,3895262.200000000186265
57,9.9819202,818,0.1406400,256579.200000000011642,3895262.200000000186265
58,7.7042198,815,0.2031970,256619.200000000011642,3895262.200000000186265
59,10.6688995,818,0.3546390,256659.200000000011642,3895262.200000000186265
60,8.5619202,786,0.1314140,256059.200000000011642,3895222.200000000186265
61,6.2038798,788,0.2311000,256099.200000000011642,3895222.200000000186265
62,3.9571199,788,0.1606680,256139.200000000011642,3895222.200000000186265
63,3.8010499,788,0.2666540,256179.200000000011642,3895222.200000000186265
64,7.5730801,791,0.1309640,256219.200000000011642,3895222.200000000186265
65,10.7798004,799,0.0544560,256259.200000000011642,3895222.200000000186265
66,10.2972002,806,0.0553561,256299.200000000011642,3895222.200000000186265
67,9.6009598,810,0.0882097,256339.200000000011642,3895222.200000000186265
68,9.0707502,811,0.1181380,256379.200000000011642,3895222.200000000186265
69,9.4321499,809,0.1721440,256419.200000000011642,3895222.200000000186265
70,9.4058905,807,0.0679575,256459.200000000011642,3895222.200000000186265
71,9.8075895,808,0.1444660,256499.200000000011642,3895222.200000000186265
72,9.6041803,810,0.0897849,256539.200000000011642,3895222.200000000186265
73,7.6101999,810,0.1071120,256579.200000000011642,3895222.200000000186265
74,6.3247600,812,0.2171490,256619.200000000011642,3895222.200000000186265
75,13.0620003,818,0.2522530,256659.200000000011642,3895222.200000000186265
76,11.4525995,832,0.1966720,256699.200000000011642,3895222.200000000186265
77,3.4234099,783,0.1354650,255979.200000000011642,3895182.200000000186265
78,4.0760598,780,0.1606680,256019.200000000011642,3895182.200000000186265
79,5.5131998,780,0.1680940,256059.200000000011642,3895182.200000000186265
80,5.8094301,783,0.2592290,256099.200000000011642,3895182.200000000186265
81,4.0446901,787,0.2022970,256139.200000000011642,3895182.200000000186265
82,3.3743899,789,0.1071120,256179.200000000011642,3895182.200000000186265
83,6.4285998,791,0.1010360,256219.200000000011642,3895182.200000000186265
84,8.5961704,797,0.0810089,256259.200000000011642,3895182.200000000186265
85,8.5780497,801,0.0697577,256299.200000000011642,3895182.200000000186265
86,8.1916599,804,0.0753833,256339.200000000011642,3895182.200000000186265
87,6.9509201,806,0.0999110,256379.200000000011642,3895182.200000000186265
88,7.1117802,804,0.1912710,256419.200000000011642,3895182.200000000186265
89,6.0753298,802,0.1449160,256459.200000000011642,3895182.200000000186265
90,6.2038798,805,0.1188130,256499.200000000011642,3895182.200000000186265
91,5.4204998,805,0.1644930,256539.200000000011642,3895182.200000000186265
92,6.0960798,805,0.2365010,256579.200000000011642,3895182.200000000186265
93,10.9624004,813,0.5000050,256619.200000000011642,3895182.200000000186265
94,12.4435997,822,0.3874930,256659.200000000011642,3895182.200000000186265
95,7.3419399,831,0.1660680,256699.200000000011642,3895182.200000000186265
96,3.8675399,780,0.1424410,255979.200000000011642,3895142.200000000186265
97,2.8846400,778,0.1878960,256019.200000000011642,3895142.200000000186265
98,3.2881701,778,0.1539170,256059.200000000011642,3895142.200000000186265
99,5.1073599,782,0.0803338,256099.200000000011642,3895142.200000000186265
100,5.0762100,784,0.1449160,256139.200000000011642,3895142.200000000186265
101,5.3261600,786,0.1046370,256179.200000000011642,3895142.200000000186265
102,6.5979199,789,0.1221880,256219.200000000011642,3895142.200000000186265
103,7.3076801,793,0.1280390,256259.200000000011642,3895142.200000000186265
104,7.4563498,796,0.0949605,256299.200000000011642,3895142.200000000186265
105,7.9558001,799,0.0630069,256339.200000000011642,3895142.200000000186265
106,7.4773302,802,0.1071120,256379.200000000011642,3895142.200000000186265
107,7.0004802,799,0.2070230,256419.200000000011642,3895142.200000000186265
108,6.1064401,799,0.0576063,256459.200000000011642,3895142.200000000186265
109,5.9968300,800,0.1527920,256499.200000000011642,3895142.200000000186265
110,5.7657199,801,0.2779060,256539.200000000011642,3895142.200000000186265
111,10.3150997,807,0.5900150,256579.200000000011642,3895142.200000000186265
112,12.6992998,815,0.4014440,256619.200000000011642,3895142.200000000186265
113,8.0222702,826,0.2223240,256659.200000000011642,3895142.200000000186265
114,5.4612598,828,0.1620180,256699.200000000011642,3895142.200000000186265
115,9.5852299,826,0.1487410,256739.200000000011642,3895142.200000000186265
116,3.0228400,779,0.0670574,255939.200000000011642,3895102.200000000186265
117,2.8287201,778,0.1336650,255979.200000000011642,3895102.200000000186265
118,2.1624300,777,0.1946460,256019.200000000011642,3895102.200000000186265
119,2.7831600,777,0.2412270,256059.200000000011642,3895102.200000000186265
120,4.0760598,779,0.1764190,256099.200000000011642,3895102.200000000186265
121,4.0446901,781,0.1615680,256139.200000000011642,3895102.200000000186265
122,4.5552602,783,0.1098120,256179.200000000011642,3895102.200000000186265
123,5.8094301,786,0.1140880,256219.200000000011642,3895102.200000000186265
124,6.6738501,790,0.0963106,256259.200000000011642,3895102.200000000186265
125,7.4057298,792,0.1118370,256299.200000000011642,3895102.200000000186265
126,7.4057298,794,0.0830341,256339.200000000011642,3895102.200000000186265
127,6.2444401,795,0.1140880,256379.200000000011642,3895102.200000000186265
128,6.1579199,794,0.2500030,256419.200000000011642,3895102.200000000186265
129,5.9545298,795,0.1125120,256459.200000000011642,3895102.200000000186265
130,6.1373801,795,0.1404150,256499.200000000011642,3895102.200000000186265
131,10.8617001,801,0.0868596,256539.200000000011642,3895102.200000000186265
132,12.8051004,811,0.1950960,256579.200000000011642,3895102.200000000186265
133,8.0533400,821,0.1291640,256619.200000000011642,3895102.200000000186265
134,6.1012602,824,0.1446910,256659.200000000011642,3895102.200000000186265
135,9.8075895,822,0.1476160,256699.200000000011642,3895102.200000000186265
136,8.5961704,819,0.2193990,256739.200000000011642,3895102.200000000186265
137,5.4615798,819,0.3978440,256779.200000000011642,3895102.200000000186265
138,2.0125401,776,0.1761940,255859.200000000011642,3895062.200000000186265
139,2.7368400,776,0.1095870,255899.200000000011642,3895062.200000000186265
140,3.5941300,777,0.1410910,255939.200000000011642,3895062.200000000186265
141,3.7333701,777,0.1287140,255979.200000000011642,3895062.200000000186265
142,2.8846400,775,0.2383010,256019.200000000011642,3895062.200000000186265
143,3.0775199,776,0.1426660,256059.200000000011642,3895062.200000000186265
144,3.8261299,778,0.1118370,256099.200000000011642,3895062.200000000186265
145,4.7931800,780,0.0868596,256139.200000000011642,3895062.200000000186265
146,5.8528099,782,0.1678680,256179.200000000011642,3895062.200000000186265
147,5.5589499,784,0.0783086,256219.200000000011642,3895062.200000000186265
148,5.0322700,785,0.1642680,256259.200000000011642,3895062.200000000186265
149,5.9968300,786,0.1642680,256299.200000000011642,3895062.200000000186265
150,6.4823098,790,0.0814590,256339.200000000011642,3895062.200000000186265
151,5.7216601,793,0.1532420,256379.200000000011642,3895062.200000000186265
152,5.4029398,791,0.2257000,256419.200000000011642,3895062.200000000186265
153,4.4134402,790,0.2619290,256459.200000000011642,3895062.200000000186265
154,8.1611404,793,0.1786700,256499.200000000011642,3895062.200000000186265
155,12.9076996,804,0.0243027,256539.200000000011642,3895062.200000000186265
156,11.0732002,815,0.0767334,256579.200000000011642,3895062.200000000186265
157,8.0997295,819,0.0578314,256619.200000000011642,3895062.200000000186265
158,9.7381802,815,0.1572920,256659.200000000011642,3895062.200000000186265
159,7.6716599,813,0.1282640,256699.200000000011642,3895062.200000000186265
160,4.3039598,813,0.2419020,256739.200000000011642,3895062.200000000186265
161,7.6101999,817,0.2180490,256779.200000000011642,3895062.200000000186265
162,4.1907401,775,0.0909100,255819.200000000011642,3895022.200000000186265
163,4.6382298,774,0.1786700,255859.200000000011642,3895022.200000000186265
164,5.7547402,774,0.1273640,255899.200000000011642,3895022.200000000186265
165,6.4187899,773,0.1647180,255939.200000000011642,3895022.200000000186265
166,5.3676400,773,0.1199380,255979.200000000011642,3895022.200000000186265
167,3.6469700,773,0.1712440,256019.200000000011642,3895022.200000000186265
168,3.4399400,774,0.1212880,256059.200000000011642,3895022.200000000186265
169,3.9571199,775,0.1329900,256099.200000000011642,3895022.200000000186265
170,5.0511498,775,0.0828091,256139.200000000011642,3895022.200000000186265
171,6.8092299,775,0.1084620,256179.200000000011642,3895022.200000000186265
172,5.9968300,782,0.1003610,256219.200000000011642,3895022.200000000186265
173,2.5431001,783,0.1633680,256259.200000000011642,3895022.200000000186265
174,3.0462301,785,0.0904600,256299.200000000011642,3895022.200000000186265
175,5.0824599,786,0.0702077,256339.200000000011642,3895022.200000000186265
176,5.8094301,787,0.2828560,256379.200000000011642,3895022.200000000186265
177,3.3743899,786,0.4003190,256419.200000000011642,3895022.200000000186265
178,3.7926600,789,0.1878960,256459.200000000011642,3895022.200000000186265
179,7.3205500,794,0.1179130,256499.200000000011642,3895022.200000000186265
180,11.8599997,800,0.0247527,256539.200000000011642,3895022.200000000186265
181,13.2707005,807,0.0654822,256579.200000000011642,3895022.200000000186265
182,10.9819002,809,0.1116120,256619.200000000011642,3895022.200000000186265
183,5.3082800,809,0.2191740,256659.200000000011642,3895022.200000000186265
184,4.9751902,810,0.4223720,256699.200000000011642,3895022.200000000186265
185,10.7627001,815,0.4628760,256739.200000000011642,3895022.200000000186265
186,14.3788996,821,0.4313720,256779.200000000011642,3895022.200000000186265
187,17.2714996,830,0.4637760,256819.200000000011642,3895022.200000000186265
188,3.4440601,770,0.0852844,255779.200000000011642,3894982.200000000186265
189,3.4026401,772,0.0445549,255819.200000000011642,3894982.200000000186265
190,4.7197199,770,0.2011720,255859.200000000011642,3894982.200000000186265
191,5.5361199,768,0.1026110,255899.200000000011642,3894982.200000000186265
192,5.2057700,767,0.1766440,255939.200000000011642,3894982.200000000186265
193,4.4778199,769,0.2052230,255979.200000000011642,3894982.200000000186265
194,3.3743899,771,0.0972107,256019.200000000011642,3894982.200000000186265
195,2.7946200,772,0.1698940,256059.200000000011642,3894982.200000000186265
196,1.8427900,773,0.0823591,256099.200000000011642,3894982.200000000186265
197,1.2658600,773,0.0834842,256139.200000000011642,3894982.200000000186265
198,5.0824599,773,0.0285781,256179.200000000011642,3894982.200000000186265
199,6.5548201,781,0.1667430,256219.200000000011642,3894982.200000000186265
200,3.5763299,783,0.2387510,256259.200000000011642,3894982.200000000186265
201,3.5941300,784,0.0677325,256299.200000000011642,3894982.200000000186265
202,4.8524499,783,0.1138630,256339.200000000011642,3894982.200000000186265
203,5.0762100,782,0.1613430,256379.200000000011642,3894982.200000000186265
204,5.1996698,788,0.1125120,256419.200000000011642,3894982.200000000186265
205,3.1289699,791,0.0796588,256459.200000000011642,3894982.200000000186265
206,5.5760102,791,0.1406400,256499.200000000011642,3894982.200000000186265
207,8.8491402,794,0.1766440,256539.200000000011642,3894982.200000000186265
208,9.8295698,797,0.2518030,256579.200000000011642,3894982.200000000186265
209,8.9016104,801,0.3357370,256619.200000000011642,3894982.200000000186265
210,8.5051899,809,0.5706630,256659.200000000011642,3894982.200000000186265
211,11.9413004,815,0.3733160,256699.200000000011642,3894982.200000000186265
212,14.8825998,825,0.6338950,256739.200000000011642,3894982.200000000186265
213,14.1410999,833,0.5002300,256779.200000000011642,3894982.200000000186265
214,10.7854004,840,0.3620650,256819.200000000011642,3894982.200000000186265
215,3.4166801,845,0.2099480,256859.200000000011642,3894982.200000000186265
216,1.9240000,769,0.2403260,255739.200000000011642,3894942.200000000186265
217,1.8427900,769,0.0380292,255779.200000000011642,3894942.200000000186265
218,1.4321001,770,0.0834842,255819.200000000011642,3894942.200000000186265
219,3.1996000,769,0.1838450,255859.200000000011642,3894942.200000000186265
220,3.1289699,766,0.1622430,255899.200000000011642,3894942.200000000186265
221,2.0406101,765,0.2072480,255939.200000000011642,3894942.200000000186265
222,3.1996000,768,0.1622430,255979.200000000011642,3894942.200000000186265
223,2.5304899,769,0.1111620,256019.200000000011642,3894942.200000000186265
224,3.0357201,771,0.1039610,256059.200000000011642,3894942.200000000186265
225,2.4923000,773,0.0832592,256099.200000000011642,3894942.200000000186265
226,2.2636399,773,0.1289390,256139.200000000011642,3894942.200000000186265
227,4.3627000,774,0.2389760,256179.200000000011642,3894942.200000000186265
228,6.3097801,777,0.1455910,256219.200000000011642,3894942.200000000186265
229,6.6596799,780,0.0801088,256259.200000000011642,3894942.200000000186265
230,6.7814498,780,0.0672824,256299.200000000011642,3894942.200000000186265
231,5.7105899,779,0.1766440,256339.200000000011642,3894942.200000000186265
232,6.6738501,779,0.1183630,256379.200000000011642,3894942.200000000186265
233,6.6973901,787,0.1149880,256419.200000000011642,3894942.200000000186265
234,3.0462301,787,0.2961330,256459.200000000011642,3894942.200000000186265
235,3.0566900,788,0.4077450,256499.200000000011642,3894942.200000000186265
236,4.4707198,790,0.3152600,256539.200000000011642,3894942.200000000186265
237,7.3205500,794,0.2873570,256579.200000000011642,3894942.200000000186265
238,10.8617001,802,0.0546810,256619.200000000011642,3894942.200000000186265
239,11.0151997,812,0.0783086,256659.200000000011642,3894942.200000000186265
240,11.6590004,820,0.0873096,256699.200000000011642,3894942.200000000186265
241,11.8369999,830,0.0864095,256739.200000000011642,3894942.200000000186265
242,8.5780497,837,0.1089120,256779.200000000011642,3894942.200000000186265
243,6.1373801,841,0.1359150,256819.200000000011642,3894942.200000000186265
244,9.8671103,841,0.2245750,256859.200000000011642,3894942.200000000186265
245,12.8051004,835,0.0886598,256899.200000000011642,3894942.200000000186265
246,12.1719999,834,0.1109370,256939.200000000011642,3894942.200000000186265
247,4.5221801,766,0.1838450,255659.200000000011642,3894902.200000000186265
248,3.0566900,768,0.1590930,255699.200000000011642,3894902.200000000186265
249,1.9768800,768,0.0398294,255739.200000000011642,3894902.200000000186265
250,1.7719300,768,0.0490554,255779.200000000011642,3894902.200000000186265
251,1.0741700,770,0.0562562,255819.200000000011642,3894902.200000000186265
252,3.0566900,768,0.1062120,255859.200000000011642,3894902.200000000186265
253,2.8287201,766,0.1908210,255899.200000000011642,3894902.200000000186265
254,1.5398700,764,0.1174630,255939.200000000011642,3894902.200000000186265
255,2.8846400,768,0.1023860,255979.200000000011642,3894902.200000000186265
256,2.4923000,768,0.1287140,256019.200000000011642,3894902.200000000186265
257,3.7588899,769,0.0654822,256059.200000000011642,3894902.200000000186265
258,4.3039598,770,0.0895599,256099.200000000011642,3894902.200000000186265
259,4.9045100,769,0.1575170,256139.200000000011642,3894902.200000000186265
260,5.9065700,772,0.0704328,256179.200000000011642,3894902.200000000186265
261,6.7628598,773,0.0591815,256219.200000000011642,3894902.200000000186265
262,7.2646298,774,0.0864095,256259.200000000011642,3894902.200000000186265
263,6.1064401,774,0.2317760,256299.200000000011642,3894902.200000000186265
264,4.3627000,774,0.2538280,256339.200000000011642,3894902.200000000186265
265,6.6549501,778,0.1219630,256379.200000000011642,3894902.200000000186265
266,6.4628301,784,0.1631430,256419.200000000011642,3894902.200000000186265
267,4.1839800,787,0.0999110,256459.200000000011642,3894902.200000000186265
268,4.3480902,790,0.1530170,256499.200000000011642,3894902.200000000186265
269,4.2067399,794,0.1320900,256539.200000000011642,3894902.200000000186265
270,6.8092299,797,0.0951855,256579.200000000011642,3894902.200000000186265
271,10.1983004,804,0.0364540,256619.200000000011642,3894902.200000000186265
272,11.1499996,810,0.0632320,256659.200000000011642,3894902.200000000186265
273,12.3755999,816,0.1019360,256699.200000000011642,3894902.200000000186265
274,12.4604998,824,0.1575170,256739.200000000011642,3894902.200000000186265
275,9.8075895,831,0.1161130,256779.200000000011642,3894902.200000000186265
276,10.6427002,834,0.0996860,256819.200000000011642,3894902.200000000186265
277,14.5839996,831,0.1307390,256859.200000000011642,3894902.200000000186265
278,13.4712000,825,0.1568420,256899.200000000011642,3894902.200000000186265
279,11.0290003,825,0.1383900,256939.200000000011642,3894902.200000000186265
280,8.8178902,827,0.0794337,256979.200000000011642,3894902.200000000186265
281,3.3437800,763,0.1602180,255619.200000000011642,3894862.200000000186265
282,1.8427900,765,0.1347900,255659.200000000011642,3894862.200000000186265
283,2.0406101,765,0.0535559,255699.200000000011642,3894862.200000000186265
284,1.8427900,767,0.0319535,255739.200000000011642,3894862.200000000186265
285,2.1624300,767,0.0726830,255779.200000000011642,3894862.200000000186265
286,2.8846400,769,0.1048620,255819.200000000011642,3894862.200000000186265
287,3.5494800,767,0.1077870,255859.200000000011642,3894862.200000000186265
288,2.2917299,765,0.1903710,255899.200000000011642,3894862.200000000186265
289,1.2909200,764,0.1350150,255939.200000000011642,3894862.200000000186265
290,2.5805399,766,0.1372650,255979.200000000011642,3894862.200000000186265
291,3.0462301,766,0.0974357,256019.200000000011642,3894862.200000000186265
292,3.3932500,766,0.0560312,256059.200000000011642,3894862.200000000186265
293,3.0462301,767,0.1215130,256099.200000000011642,3894862.200000000186265
294,3.7588899,766,0.1239890,256139.200000000011642,3894862.200000000186265
295,5.6716800,767,0.1035110,256179.200000000011642,3894862.200000000186265
296,6.3197699,768,0.2484270,256219.200000000011642,3894862.200000000186265
297,5.2057700,769,0.3269610,256259.200000000011642,3894862.200000000186265
298,3.7588899,771,0.3634150,256299.200000000011642,3894862.200000000186265
299,4.3039598,774,0.3913180,256339.200000000011642,3894862.200000000186265
300,4.6994801,778,0.3181850,256379.200000000011642,3894862.200000000186265
301,5.6437101,781,0.3787170,256419.200000000011642,3894862.200000000186265
302,6.8781600,785,0.2754300,256459.200000000011642,3894862.200000000186265
303,6.3097801,790,0.0902349,256499.200000000011642,3894862.200000000186265
304,6.2292600,792,0.0722330,256539.200000000011642,3894862.200000000186265
305,9.0158901,793,0.1284890,256579.200000000011642,3894862.200000000186265
306,11.9766998,798,0.1212880,256619.200000000011642,3894862.200000000186265
307,12.8168001,804,0.2477520,256659.200000000011642,3894862.200000000186265
308,13.1555004,813,0.2468520,256699.200000000011642,3894862.200000000186265
309,12.1618996,821,0.2016220,256739.200000000011642,3894862.200000000186265
310,8.5051899,828,0.1057620,256779.200000000011642,3894862.200000000186265
311,11.1935997,826,0.0927102,256819.200000000011642,3894862.200000000186265
312,11.9968996,820,0.0985609,256859.200000000011642,3894862.200000000186265
313,8.6466703,816,0.1604430,256899.200000000011642,3894862.200000000186265
314,8.0533400,819,0.1278140,256939.200000000011642,3894862.200000000186265
315,9.0433702,824,0.2180490,256979.200000000011642,3894862.200000000186265
316,2.9503500,762,0.1759690,255579.200000000011642,3894822.200000000186265
317,2.5805399,764,0.1431160,255619.200000000011642,3894822.200000000186265
318,0.8006810,765,0.1073370,255659.200000000011642,3894822.200000000186265
319,0.7595970,765,0.0510806,255699.200000000011642,3894822.200000000186265
320,1.9768800,766,0.0436548,255739.200000000011642,3894822.200000000186265
321,3.9971700,766,0.0787587,255779.200000000011642,3894822.200000000186265
322,5.4612598,765,0.0645821,255819.200000000011642,3894822.200000000186265
323,4.9045100,764,0.1831700,255859.200000000011642,3894822.200000000186265
324,2.8624101,764,0.1017110,255899.200000000011642,3894822.200000000186265
325,1.5398700,764,0.1485160,255939.200000000011642,3894822.200000000186265
326,1.0127500,764,0.1748440,255979.200000000011642,3894822.200000000186265
327,0.9128990,764,0.1305140,256019.200000000011642,3894822.200000000186265
328,1.6010500,764,0.0621068,256059.200000000011642,3894822.200000000186265
329,1.9768800,766,0.1989220,256099.200000000011642,3894822.200000000186265
330,3.1289699,765,0.0947354,256139.200000000011642,3894822.200000000186265
331,3.5763299,763,0.2205240,256179.200000000011642,3894822.200000000186265
332,4.3039598,764,0.1404150,256219.200000000011642,3894822.200000000186265
333,4.9751902,767,0.1707940,256259.200000000011642,3894822.200000000186265
334,5.2542601,772,0.0969857,256299.200000000011642,3894822.200000000186265
335,4.2965698,776,0.1012610,256339.200000000011642,3894822.200000000186265
336,3.6206501,778,0.0823591,256379.200000000011642,3894822.200000000186265
337,5.9065700,778,0.0639070,256419.200000000011642,3894822.200000000186265
338,8.6358700,781,0.1620180,256459.200000000011642,3894822.200000000186265
339,8.6646299,785,0.1264640,256499.200000000011642,3894822.200000000186265
340,7.9558001,786,0.0641321,256539.200000000011642,3894822.200000000186265
341,8.8210201,786,0.1381650,256579.200000000011642,3894822.200000000186265
342,11.7341995,791,0.1068870,256619.200000000011642,3894822.200000000186265
343,13.9219999,799,0.0616568,256659.200000000011642,3894822.200000000186265
344,14.0467997,807,0.0859595,256699.200000000011642,3894822.200000000186265
345,11.9413004,816,0.0679575,256739.200000000011642,3894822.200000000186265
346,8.5961704,822,0.0742582,256779.200000000011642,3894822.200000000186265
347,10.6914997,817,0.0713329,256819.200000000011642,3894822.200000000186265
348,8.6789703,815,0.0792087,256859.200000000011642,3894822.200000000186265
349,6.0753298,814,0.1948710,256899.200000000011642,3894822.200000000186265
350,7.0585799,815,0.2718300,256939.200000000011642,3894822.200000000186265
351,8.3909197,819,0.2349260,256979.200000000011642,3894822.200000000186265
352,4.3170900,766,0.2725050,255539.200000000011642,3894782.200000000186265
353,3.7588899,764,0.2272750,255579.200000000011642,3894782.200000000186265
354,2.5304899,765,0.1615680,255619.200000000011642,3894782.200000000186265
355,0.7595970,765,0.1280390,255659.200000000011642,3894782.200000000186265
356,1.2909200,765,0.0726830,255699.200000000011642,3894782.200000000186265
357,3.6206501,764,0.0978858,255739.200000000011642,3894782.200000000186265
358,5.8257399,762,0.0562562,255779.200000000011642,3894782.200000000186265
359,6.0178699,760,0.1959970,255819.200000000011642,3894782.200000000186265
360,4.9045100,760,0.1872210,255859.200000000011642,3894782.200000000186265
361,3.5763299,761,0.2479770,255899.200000000011642,3894782.200000000186265
362,2.4923000,763,0.2596790,255939.200000000011642,3894782.200000000186265
363,1.3633400,765,0.2173740,255979.200000000011642,3894782.200000000186265
364,1.2658600,765,0.1428910,256019.200000000011642,3894782.200000000186265
365,0.9128990,764,0.1073370,256059.200000000011642,3894782.200000000186265
366,1.0439100,764,0.0859595,256099.200000000011642,3894782.200000000186265
367,2.8287201,763,0.1966720,256139.200000000011642,3894782.200000000186265
368,1.8253300,761,0.1991470,256179.200000000011642,3894782.200000000186265
369,3.8675399,763,0.0821340,256219.200000000011642,3894782.200000000186265
370,5.6437101,767,0.1039610,256259.200000000011642,3894782.200000000186265
371,6.5548201,770,0.1093620,256299.200000000011642,3894782.200000000186265
372,6.5451999,773,0.0967607,256339.200000000011642,3894782.200000000186265
373,6.1064401,774,0.1383900,256379.200000000011642,3894782.200000000186265
374,6.1012602,773,0.1293890,256419.200000000011642,3894782.200000000186265
375,7.3717799,775,0.0834842,256459.200000000011642,3894782.200000000186265
376,7.2689400,779,0.1363650,256499.200000000011642,3894782.200000000186265
377,6.3197699,781,0.1932960,256539.200000000011642,3894782.200000000186265
378,6.5979199,782,0.1462660,256579.200000000011642,3894782.200000000186265
379,9.2566795,786,0.0794337,256619.200000000011642,3894782.200000000186265
380,13.0620003,792,0.0643571,256659.200000000011642,3894782.200000000186265
381,14.4341002,805,0.0641321,256699.200000000011642,3894782.200000000186265
382,11.7341995,812,0.0598566,256739.200000000011642,3894782.200000000186265
383,9.5848703,816,0.0785336,256779.200000000011642,3894782.200000000186265
384,9.9169302,811,0.0765084,256819.200000000011642,3894782.200000000186265
385,7.2038898,809,0.1894710,256859.200000000011642,3894782.200000000186265
386,5.7602301,808,0.2439270,256899.200000000011642,3894782.200000000186265
387,7.0719199,812,0.0976608,256939.200000000011642,3894782.200000000186265
388,8.8069201,817,0.0623319,256979.200000000011642,3894782.200000000186265
389,11.0044003,823,0.0661573,257019.200000000011642,3894782.200000000186265
390,4.1149402,768,0.2963580,255499.200000000011642,3894742.200000000186265
391,4.2067399,768,0.4077450,255539.200000000011642,3894742.200000000186265
392,3.9971700,768,0.1890210,255579.200000000011642,3894742.200000000186265
393,3.0462301,768,0.1820450,255619.200000000011642,3894742.200000000186265
394,2.5050900,765,0.0760584,255659.200000000011642,3894742.200000000186265
395,3.0462301,764,0.0666073,255699.200000000011642,3894742.200000000186265
396,5.0574298,762,0.0974357,255739.200000000011642,3894742.200000000186265
397,5.3082800,758,0.1485160,255779.200000000011642,3894742.200000000186265
398,3.2392700,756,0.1820450,255819.200000000011642,3894742.200000000186265
399,3.0775199,757,0.1066620,255859.200000000011642,3894742.200000000186265
400,3.5133500,760,0.0607567,255899.200000000011642,3894742.200000000186265
401,3.1695199,763,0.1075620,255939.200000000011642,3894742.200000000186265
402,2.1624300,765,0.0414046,255979.200000000011642,3894742.200000000186265
403,0.7161600,766,0.0686326,256019.200000000011642,3894742.200000000186265
404,1.0439100,766,0.1082370,256059.200000000011642,3894742.200000000186265
405,2.7368400,765,0.1329900,256099.200000000011642,3894742.200000000186265
406,2.8846400,762,0.2090480,256139.200000000011642,3894742.200000000186265
407,1.4761500,761,0.0767334,256179.200000000011642,3894742.200000000186265
408,3.0775199,761,0.0436548,256219.200000000011642,3894742.200000000186265
409,5.5131998,763,0.1257890,256259.200000000011642,3894742.200000000186265
410,7.4057298,765,0.1296140,256299.200000000011642,3894742.200000000186265
411,7.5730801,768,0.0733581,256339.200000000011642,3894742.200000000186265
412,5.9810100,769,0.1568420,256379.200000000011642,3894742.200000000186265
413,4.5761399,770,0.1543670,256419.200000000011642,3894742.200000000186265
414,4.9045100,773,0.0888848,256459.200000000011642,3894742.200000000186265
415,4.5552602,776,0.0999110,256499.200000000011642,3894742.200000000186265
416,4.4134402,777,0.1539170,256539.200000000011642,3894742.200000000186265
417,5.9385900,779,0.1071120,256579.200000000011642,3894742.200000000186265
418,7.8050799,785,0.0828091,256619.200000000011642,3894742.200000000186265
419,10.5647001,790,0.0650322,256659.200000000011642,3894742.200000000186265
420,13.9771004,797,0.0726830,256699.200000000011642,3894742.200000000186265
421,12.6992998,805,0.0468052,256739.200000000011642,3894742.200000000186265
422,10.2733002,807,0.1206130,256779.200000000011642,3894742.200000000186265
423,7.3547401,804,0.2473020,256819.200000000011642,3894742.200000000186265
424,3.8510301,805,0.1685440,256859.200000000011642,3894742.200000000186265
425,3.3932500,807,0.0848343,256899.200000000011642,3894742.200000000186265
426,7.1294198,808,0.0616568,256939.200000000011642,3894742.200000000186265
427,11.8395004,810,0.0274530,256979.200000000011642,3894742.200000000186265
