FID,Slope,Elevat,ShrubCov,x_utm,y_utm
394,12.1868000,815,0.0604128,257174.200000000011642,3894638.200000000186265
395,-9999.0000000,803,0.0420994,257224.200000000011642,3894638.200000000186265
396,11.8470001,747,0.1237780,255274.200000000011642,3894588.200000000186265
397,12.5204000,754,0.1122210,255324.200000000011642,3894588.200000000186265
398,12.4302998,764,0.0865869,255374.200000000011642,3894588.200000000186265
399,7.6087799,773,0.0722578,255424.200000000011642,3894588.200000000186265
400,4.6739502,775,0.1575850,255474.200000000011642,3894588.200000000186265
401,5.8598800,770,0.2559800,255524.200000000011642,3894588.200000000186265
402,6.0740800,764,0.2572410,255574.200000000011642,3894588.200000000186265
403,6.9006500,759,0.2015440,255624.200000000011642,3894588.200000000186265
404,5.6196899,753,0.1971160,255674.200000000011642,3894588.200000000186265
405,3.5590899,752,0.2175650,255724.200000000011642,3894588.200000000186265
406,3.2541800,754,0.1739660,255774.200000000011642,3894588.200000000186265
407,2.4713199,755,0.1183410,255824.200000000011642,3894588.200000000186265
408,2.3059399,756,0.1119690,255874.200000000011642,3894588.200000000186265
409,3.4441500,756,0.1142370,255924.200000000011642,3894588.200000000186265
410,3.4366300,758,0.1021760,255974.200000000011642,3894588.200000000186265
411,3.1319001,760,0.0901872,256024.200000000011642,3894588.200000000186265
412,2.9710200,758,0.1359110,256074.200000000011642,3894588.200000000186265
413,1.9131500,756,0.1493040,256124.200000000011642,3894588.200000000186265
414,1.5341400,757,0.0952276,256174.200000000011642,3894588.200000000186265
415,1.7599300,756,0.0789543,256224.200000000011642,3894588.200000000186265
416,2.4319301,756,0.1185930,256274.200000000011642,3894588.200000000186265
417,3.2535300,757,0.1473600,256324.200000000011642,3894588.200000000186265
418,4.0570598,758,0.1103130,256374.200000000011642,3894588.200000000186265
419,4.7889299,761,0.1121850,256424.200000000011642,3894588.200000000186265
420,4.8292098,764,0.1080450,256474.200000000011642,3894588.200000000186265
421,5.0000601,767,0.0874510,256524.200000000011642,3894588.200000000186265
422,5.2726002,771,0.1046240,256574.200000000011642,3894588.200000000186265
423,5.1361899,774,0.1273420,256624.200000000011642,3894588.200000000186265
424,6.3361101,778,0.1252540,256674.200000000011642,3894588.200000000186265
425,8.4972897,782,0.1178370,256724.200000000011642,3894588.200000000186265
426,9.6966801,786,0.0965957,256774.200000000011642,3894588.200000000186265
427,9.1975803,785,0.0643371,256824.200000000011642,3894588.200000000186265
428,7.2453599,784,0.0628970,256874.200000000011642,3894588.200000000186265
429,7.5403099,786,0.1046600,256924.200000000011642,3894588.200000000186265
430,10.2489996,794,0.1429670,256974.200000000011642,3894588.200000000186265
431,11.9328003,804,0.1716260,257024.200000000011642,3894588.200000000186265
432,8.7290401,816,0.1918230,257074.200000000011642,3894588.200000000186265
433,7.4778900,820,0.1121850,257124.200000000011642,3894588.200000000186265
434,12.5447998,811,0.0493239,257174.200000000011642,3894588.200000000186265
435,-9999.0000000,798,0.0632570,257224.200000000011642,3894588.200000000186265
436,-9999.0000000,-9999,0.0610129,257274.200000000011642,3894588.200000000186265
437,-9999.0000000,743,0.1718540,255274.200000000011642,3894538.200000000186265
438,11.0183001,748,0.1886910,255324.200000000011642,3894538.200000000186265
439,12.4835997,758,0.1833270,255374.200000000011642,3894538.200000000186265
440,8.5656700,770,0.1139850,255424.200000000011642,3894538.200000000186265
441,5.3074398,774,0.1365590,255474.200000000011642,3894538.200000000186265
442,6.8292098,770,0.2578890,255524.200000000011642,3894538.200000000186265
443,7.7651801,764,0.2673570,255574.200000000011642,3894538.200000000186265
444,8.3121996,758,0.2129570,255624.200000000011642,3894538.200000000186265
445,6.0975399,751,0.1955680,255674.200000000011642,3894538.200000000186265
446,3.7637601,749,0.1917870,255724.200000000011642,3894538.200000000186265
447,3.5371499,751,0.1886190,255774.200000000011642,3894538.200000000186265
448,2.5736301,754,0.1431470,255824.200000000011642,3894538.200000000186265
449,2.0746300,754,0.1123650,255874.200000000011642,3894538.200000000186265
450,3.2822399,754,0.1314100,255924.200000000011642,3894538.200000000186265
451,4.0793800,756,0.1181970,255974.200000000011642,3894538.200000000186265
452,4.6346998,758,0.0808985,256024.200000000011642,3894538.200000000186265
453,4.3572602,755,0.1271980,256074.200000000011642,3894538.200000000186265
454,2.9017401,755,0.1403030,256124.200000000011642,3894538.200000000186265
455,2.2980101,756,0.0841747,256174.200000000011642,3894538.200000000186265
456,2.1730299,754,0.0940755,256224.200000000011642,3894538.200000000186265
457,2.3938999,754,0.1400510,256274.200000000011642,3894538.200000000186265
458,2.9339600,755,0.1337150,256324.200000000011642,3894538.200000000186265
459,3.3690600,756,0.0985759,256374.200000000011642,3894538.200000000186265
460,3.8933001,758,0.1130130,256424.200000000011642,3894538.200000000186265
461,4.2581000,761,0.1246780,256474.200000000011642,3894538.200000000186265
462,4.7247000,764,0.1237780,256524.200000000011642,3894538.200000000186265
463,5.4693799,768,0.1165770,256574.200000000011642,3894538.200000000186265
464,5.5559201,771,0.1054160,256624.200000000011642,3894538.200000000186265
465,5.9789701,774,0.0959837,256674.200000000011642,3894538.200000000186265
466,7.6800299,776,0.1032560,256724.200000000011642,3894538.200000000186265
467,8.8677502,776,0.1107090,256774.200000000011642,3894538.200000000186265
468,7.9980001,777,0.0960557,256824.200000000011642,3894538.200000000186265
469,6.8810701,780,0.1286740,256874.200000000011642,3894538.200000000186265
470,8.0437298,786,0.1830030,256924.200000000011642,3894538.200000000186265
471,9.9660902,794,0.1620850,256974.200000000011642,3894538.200000000186265
472,11.1585999,805,0.1262620,257024.200000000011642,3894538.200000000186265
473,9.1364002,815,0.1113930,257074.200000000011642,3894538.200000000186265
474,7.6499500,818,0.0611689,257124.200000000011642,3894538.200000000186265
475,11.1107998,810,0.0319705,257174.200000000011642,3894538.200000000186265
476,13.3912001,797,0.0605568,257224.200000000011642,3894538.200000000186265
477,-9999.0000000,787,0.0727618,257274.200000000011642,3894538.200000000186265
478,-9999.0000000,-9999,0.0521802,257324.200000000011642,3894538.200000000186265
479,-9999.0000000,748,0.2197140,255324.200000000011642,3894488.200000000186265
480,11.8452997,758,0.2268180,255374.200000000011642,3894488.200000000186265
481,8.3107405,769,0.1388270,255424.200000000011642,3894488.200000000186265
482,6.7186298,771,0.0882430,255474.200000000011642,3894488.200000000186265
483,9.3079205,765,0.1264780,255524.200000000011642,3894488.200000000186265
484,10.0007000,759,0.1264420,255574.200000000011642,3894488.200000000186265
485,9.6828899,752,0.1054160,255624.200000000011642,3894488.200000000186265
486,6.8414402,746,0.1311940,255674.200000000011642,3894488.200000000186265
487,4.7277398,746,0.1788980,255724.200000000011642,3894488.200000000186265
488,4.0768499,750,0.1665850,255774.200000000011642,3894488.200000000186265
489,2.5541601,753,0.1209700,255824.200000000011642,3894488.200000000186265
490,2.2925799,752,0.1278820,255874.200000000011642,3894488.200000000186265
491,3.6053100,751,0.1434350,255924.200000000011642,3894488.200000000186265
492,5.1342802,753,0.1131930,255974.200000000011642,3894488.200000000186265
493,5.8431602,752,0.1053800,256024.200000000011642,3894488.200000000186265
494,5.1402798,750,0.1577290,256074.200000000011642,3894488.200000000186265
495,3.7546699,752,0.1494120,256124.200000000011642,3894488.200000000186265
496,3.1350200,754,0.0865509,256174.200000000011642,3894488.200000000186265
497,2.8622501,753,0.1079010,256224.200000000011642,3894488.200000000186265
498,2.6330900,752,0.1427510,256274.200000000011642,3894488.200000000186265
499,3.1358700,752,0.1127970,256324.200000000011642,3894488.200000000186265
500,3.7547300,754,0.1006640,256374.200000000011642,3894488.200000000186265
501,4.1204901,756,0.1175850,256424.200000000011642,3894488.200000000186265
502,3.8825600,760,0.1235620,256474.200000000011642,3894488.200000000186265
503,3.7111800,762,0.1177650,256524.200000000011642,3894488.200000000186265
504,4.6608701,764,0.0981438,256574.200000000011642,3894488.200000000186265
505,5.4510598,767,0.0819065,256624.200000000011642,3894488.200000000186265
506,5.6333899,770,0.0787383,256674.200000000011642,3894488.200000000186265
507,6.0264802,769,0.1119330,256724.200000000011642,3894488.200000000186265
508,6.5620298,768,0.1250020,256774.200000000011642,3894488.200000000186265
509,7.7989302,772,0.1225180,256824.200000000011642,3894488.200000000186265
510,9.2357197,779,0.1720580,256874.200000000011642,3894488.200000000186265
511,8.8423500,788,0.1942360,256924.200000000011642,3894488.200000000186265
512,7.8969202,796,0.1296460,256974.200000000011642,3894488.200000000186265
513,9.1077404,802,0.0796024,257024.200000000011642,3894488.200000000186265
514,9.7996597,808,0.0821226,257074.200000000011642,3894488.200000000186265
515,7.2152200,811,0.0654172,257124.200000000011642,3894488.200000000186265
516,8.2120600,808,0.0394952,257174.200000000011642,3894488.200000000186265
517,12.6591997,799,0.0456516,257224.200000000011642,3894488.200000000186265
518,11.3202000,786,0.0593327,257274.200000000011642,3894488.200000000186265
519,-9999.0000000,782,0.0537163,257324.200000000011642,3894488.200000000186265
520,-9999.0000000,-9999,-9999.0000000,257374.200000000011642,3894488.200000000186265
521,-9999.0000000,761,0.2142890,255374.200000000011642,3894438.200000000186265
522,7.6801400,766,0.1367750,255424.200000000011642,3894438.200000000186265
523,7.9414201,764,0.0878110,255474.200000000011642,3894438.200000000186265
524,9.9975500,758,0.1104570,255524.200000000011642,3894438.200000000186265
525,9.9651499,751,0.0882070,255574.200000000011642,3894438.200000000186265
526,8.6343203,745,0.0724378,255624.200000000011642,3894438.200000000186265
527,5.9425702,741,0.1173690,255674.200000000011642,3894438.200000000186265
528,5.5572600,744,0.1755500,255724.200000000011642,3894438.200000000186265
529,5.0659900,750,0.1472160,255774.200000000011642,3894438.200000000186265
530,3.1066699,752,0.1075410,255824.200000000011642,3894438.200000000186265
531,3.2036300,750,0.1259740,255874.200000000011642,3894438.200000000186265
532,4.1037102,748,0.1245700,255924.200000000011642,3894438.200000000186265
533,4.8369098,748,0.1110330,255974.200000000011642,3894438.200000000186265
534,4.5027699,746,0.1584490,256024.200000000011642,3894438.200000000186265
535,3.8733699,747,0.1957840,256074.200000000011642,3894438.200000000186265
536,3.7287400,750,0.1489800,256124.200000000011642,3894438.200000000186265
537,3.8323700,751,0.1047320,256174.200000000011642,3894438.200000000186265
538,3.7490699,750,0.1450920,256224.200000000011642,3894438.200000000186265
539,3.1625400,750,0.1465320,256274.200000000011642,3894438.200000000186265
540,3.1375000,750,0.1039400,256324.200000000011642,3894438.200000000186265
541,3.7476299,751,0.1054520,256374.200000000011642,3894438.200000000186265
542,4.5340199,754,0.0902952,256424.200000000011642,3894438.200000000186265
543,4.3892002,758,0.0959117,256474.200000000011642,3894438.200000000186265
544,3.6384699,760,0.0974238,256524.200000000011642,3894438.200000000186265
545,3.8484800,762,0.0833467,256574.200000000011642,3894438.200000000186265
546,4.5914302,763,0.0747780,256624.200000000011642,3894438.200000000186265
547,4.6401801,765,0.0629690,256674.200000000011642,3894438.200000000186265
548,3.9632800,765,0.0989359,256724.200000000011642,3894438.200000000186265
549,4.4566398,764,0.1364870,256774.200000000011642,3894438.200000000186265
550,8.1813002,768,0.1310140,256824.200000000011642,3894438.200000000186265
551,11.1484003,779,0.1168650,256874.200000000011642,3894438.200000000186265
552,9.0564404,789,0.1019960,256924.200000000011642,3894438.200000000186265
553,6.5507202,794,0.0779462,256974.200000000011642,3894438.200000000186265
554,7.2959499,796,0.1003040,257024.200000000011642,3894438.200000000186265
555,8.6932201,799,0.1453800,257074.200000000011642,3894438.200000000186265
556,6.3255601,805,0.1450920,257124.200000000011642,3894438.200000000186265
557,6.4637499,808,0.0974238,257174.200000000011642,3894438.200000000186265
558,12.8006001,802,0.0447516,257224.200000000011642,3894438.200000000186265
559,11.8563995,787,0.0337347,257274.200000000011642,3894438.200000000186265
560,7.3274298,781,0.0563085,257324.200000000011642,3894438.200000000186265
561,-9999.0000000,784,0.0608209,257374.200000000011642,3894438.200000000186265
562,7.4138198,763,0.1280260,255424.200000000011642,3894388.200000000186265
563,8.0914497,758,0.0993679,255474.200000000011642,3894388.200000000186265
564,9.0506601,752,0.0957676,255524.200000000011642,3894388.200000000186265
565,9.0025196,746,0.0583967,255574.200000000011642,3894388.200000000186265
566,6.8493199,740,0.1008440,255624.200000000011642,3894388.200000000186265
567,4.7892299,738,0.1754420,255674.200000000011642,3894388.200000000186265
568,6.1457500,742,0.1711940,255724.200000000011642,3894388.200000000186265
569,6.1827598,748,0.1287100,255774.200000000011642,3894388.200000000186265
570,4.6757202,752,0.1019240,255824.200000000011642,3894388.200000000186265
571,4.9508600,748,0.1034000,255874.200000000011642,3894388.200000000186265
572,4.9038301,745,0.1148850,255924.200000000011642,3894388.200000000186265
573,4.2666898,744,0.1342910,255974.200000000011642,3894388.200000000186265
574,3.6739099,744,0.1712660,256024.200000000011642,3894388.200000000186265
575,3.6790099,746,0.1796540,256074.200000000011642,3894388.200000000186265
576,4.1718702,748,0.1262980,256124.200000000011642,3894388.200000000186265
577,4.2378402,747,0.1116090,256174.200000000011642,3894388.200000000186265
578,3.5245399,746,0.1482240,256224.200000000011642,3894388.200000000186265
579,2.5071800,747,0.1276660,256274.200000000011642,3894388.200000000186265
580,2.0803699,748,0.1043360,256324.200000000011642,3894388.200000000186265
581,2.5865700,749,0.0826266,256374.200000000011642,3894388.200000000186265
582,3.6613600,752,0.0506560,256424.200000000011642,3894388.200000000186265
583,4.1882000,754,0.0817625,256474.200000000011642,3894388.200000000186265
584,4.0249801,757,0.0919873,256524.200000000011642,3894388.200000000186265
585,4.0487199,759,0.0709977,256574.200000000011642,3894388.200000000186265
586,4.1817298,760,0.0721858,256624.200000000011642,3894388.200000000186265
587,3.6985500,761,0.0771182,256674.200000000011642,3894388.200000000186265
588,2.5023201,762,0.1164690,256724.200000000011642,3894388.200000000186265
589,3.0293100,763,0.1733180,256774.200000000011642,3894388.200000000186265
590,7.2973399,767,0.1465680,256824.200000000011642,3894388.200000000186265
591,10.9937000,776,0.0862269,256874.200000000011642,3894388.200000000186265
592,9.6611404,785,0.0626090,256924.200000000011642,3894388.200000000186265
593,7.1535602,788,0.0658493,256974.200000000011642,3894388.200000000186265
594,7.3651299,791,0.1500240,257024.200000000011642,3894388.200000000186265
595,8.5705004,797,0.1939470,257074.200000000011642,3894388.200000000186265
596,6.0195799,806,0.1666930,257124.200000000011642,3894388.200000000186265
597,6.5405402,809,0.1098450,257174.200000000011642,3894388.200000000186265
598,13.9833002,800,0.0354628,257224.200000000011642,3894388.200000000186265
599,14.2902002,784,0.0295224,257274.200000000011642,3894388.200000000186265
600,9.4319401,776,0.0591167,257324.200000000011642,3894388.200000000186265
601,8.9773598,778,0.0489999,257374.200000000011642,3894388.200000000186265
602,-9999.0000000,777,0.0237139,257424.200000000011642,3894388.200000000186265
603,8.1951799,755,0.1010240,255474.200000000011642,3894338.200000000186265
604,8.8245201,748,0.0640851,255524.200000000011642,3894338.200000000186265
605,8.6099300,741,0.0391711,255574.200000000011642,3894338.200000000186265
606,6.0390701,736,0.1130490,255624.200000000011642,3894338.200000000186265
607,4.6241102,736,0.1953880,255674.200000000011642,3894338.200000000186265
608,6.6554098,738,0.1619410,255724.200000000011642,3894338.200000000186265
609,6.8002601,745,0.0981078,255774.200000000011642,3894338.200000000186265
610,5.9089298,748,0.0780542,255824.200000000011642,3894338.200000000186265
611,6.2900901,744,0.0909433,255874.200000000011642,3894338.200000000186265
612,5.5307999,741,0.1016000,255924.200000000011642,3894338.200000000186265
613,4.7113099,740,0.1479720,255974.200000000011642,3894338.200000000186265
614,4.7107401,741,0.1764860,256024.200000000011642,3894338.200000000186265
615,4.8768001,744,0.1461720,256074.200000000011642,3894338.200000000186265
616,4.6539602,743,0.1334630,256124.200000000011642,3894338.200000000186265
617,3.9473801,743,0.1628410,256174.200000000011642,3894338.200000000186265
618,3.2133400,744,0.1975480,256224.200000000011642,3894338.200000000186265
619,2.3838100,746,0.1816350,256274.200000000011642,3894338.200000000186265
620,1.4456400,748,0.1297180,256324.200000000011642,3894338.200000000186265
621,1.5747100,749,0.0705656,256374.200000000011642,3894338.200000000186265
622,2.6085999,750,0.0422674,256424.200000000011642,3894338.200000000186265
623,3.1497400,752,0.0761461,256474.200000000011642,3894338.200000000186265
624,3.4455099,754,0.0871990,256524.200000000011642,3894338.200000000186265
625,4.1422701,755,0.0618169,256574.200000000011642,3894338.200000000186265
626,4.5915198,756,0.0821226,256624.200000000011642,3894338.200000000186265
627,4.2278299,759,0.0945075,256674.200000000011642,3894338.200000000186265
628,3.0345399,761,0.1319510,256724.200000000011642,3894338.200000000186265
629,2.7099099,763,0.1723820,256774.200000000011642,3894338.200000000186265
630,5.4058399,765,0.1376030,256824.200000000011642,3894338.200000000186265
631,9.0426197,771,0.0925994,256874.200000000011642,3894338.200000000186265
632,9.5366297,778,0.0847508,256924.200000000011642,3894338.200000000186265
633,8.8905401,782,0.1071090,256974.200000000011642,3894338.200000000186265
634,9.9672899,790,0.1516800,257024.200000000011642,3894338.200000000186265
635,9.2175102,800,0.1600330,257074.200000000011642,3894338.200000000186265
636,5.7543602,808,0.1178370,257124.200000000011642,3894338.200000000186265
637,8.0546103,808,0.0706016,257174.200000000011642,3894338.200000000186265
638,15.4642000,798,0.0333387,257224.200000000011642,3894338.200000000186265
639,16.1152992,781,0.0371190,257274.200000000011642,3894338.200000000186265
640,10.6036997,770,0.0529602,257324.200000000011642,3894338.200000000186265
641,7.8759999,767,0.0479918,257374.200000000011642,3894338.200000000186265
642,9.6237402,769,0.0567765,257424.200000000011642,3894338.200000000186265
643,-9999.0000000,775,0.1046960,257474.200000000011642,3894338.200000000186265
644,-9999.0000000,753,0.1148730,255474.200000000011642,3894288.200000000186265
645,9.1173401,747,0.1189890,255524.200000000011642,3894288.200000000186265
646,8.4553099,738,0.1410590,255574.200000000011642,3894288.200000000186265
647,5.6334901,732,0.1668010,255624.200000000011642,3894288.200000000186265
648,4.6064301,732,0.1648930,255674.200000000011642,3894288.200000000186265
649,7.1943698,735,0.1562880,255724.200000000011642,3894288.200000000186265
650,6.9982600,742,0.1022840,255774.200000000011642,3894288.200000000186265
651,5.7954102,744,0.0544003,255824.200000000011642,3894288.200000000186265
652,6.0629702,740,0.0749580,255874.200000000011642,3894288.200000000186265
653,5.2033100,736,0.0987199,255924.200000000011642,3894288.200000000186265
654,5.0760899,736,0.1412030,255974.200000000011642,3894288.200000000186265
655,5.5642500,737,0.1554240,256024.200000000011642,3894288.200000000186265
656,5.0877600,739,0.1145970,256074.200000000011642,3894288.200000000186265
657,3.7844801,739,0.1542000,256124.200000000011642,3894288.200000000186265
658,3.0055499,740,0.2579970,256174.200000000011642,3894288.200000000186265
659,3.2826700,742,0.2636490,256224.200000000011642,3894288.200000000186265
660,3.2211001,746,0.2009320,256274.200000000011642,3894288.200000000186265
661,2.0185399,748,0.1299340,256324.200000000011642,3894288.200000000186265
662,1.5347300,748,0.0920954,256374.200000000011642,3894288.200000000186265
663,2.3078201,749,0.0822306,256424.200000000011642,3894288.200000000186265
664,2.7008801,751,0.0979998,256474.200000000011642,3894288.200000000186265
665,2.5630701,752,0.1026440,256524.200000000011642,3894288.200000000186265
666,2.9489000,751,0.0720057,256574.200000000011642,3894288.200000000186265
667,4.0364499,752,0.0936075,256624.200000000011642,3894288.200000000186265
668,5.0154200,756,0.1000160,256674.200000000011642,3894288.200000000186265
669,4.7829299,759,0.1344710,256724.200000000011642,3894288.200000000186265
670,3.9214301,762,0.1584850,256774.200000000011642,3894288.200000000186265
671,4.5163498,764,0.1057400,256824.200000000011642,3894288.200000000186265
672,6.6845198,766,0.0751020,256874.200000000011642,3894288.200000000186265
673,8.5040503,772,0.1239940,256924.200000000011642,3894288.200000000186265
674,10.9453001,779,0.1522200,256974.200000000011642,3894288.200000000186265
675,12.8036003,791,0.1170450,257024.200000000011642,3894288.200000000186265
676,9.2959003,802,0.1226620,257074.200000000011642,3894288.200000000186265
677,7.0582800,805,0.0979998,257124.200000000011642,3894288.200000000186265
678,11.6667004,801,0.0450756,257174.200000000011642,3894288.200000000186265
679,17.1338997,791,0.0291623,257224.200000000011642,3894288.200000000186265
680,16.7390995,776,0.0289103,257274.200000000011642,3894288.200000000186265
681,9.6230602,763,0.0569205,257324.200000000011642,3894288.200000000186265
682,7.2905698,763,0.0896112,257374.200000000011642,3894288.200000000186265
683,12.7108002,771,0.0853988,257424.200000000011642,3894288.200000000186265
684,-9999.0000000,782,0.1344710,257474.200000000011642,3894288.200000000186265
685,-9999.0000000,-9999,0.2283060,257524.200000000011642,3894288.200000000186265
686,-9999.0000000,746,0.1288900,255524.200000000011642,3894238.200000000186265
687,8.5696297,739,0.1894110,255574.200000000011642,3894238.200000000186265
688,6.4022498,731,0.2303460,255624.200000000011642,3894238.200000000186265
689,5.0984201,728,0.1725260,255674.200000000011642,3894238.200000000186265
690,7.7887602,730,0.1615090,255724.200000000011642,3894238.200000000186265
691,7.9786701,738,0.1246420,255774.200000000011642,3894238.200000000186265
692,6.1542802,742,0.0540403,255824.200000000011642,3894238.200000000186265
693,5.9069901,737,0.0755700,255874.200000000011642,3894238.200000000186265
694,4.8804998,733,0.1384310,255924.200000000011642,3894238.200000000186265
695,4.4248800,731,0.1759820,255974.200000000011642,3894238.200000000186265
696,4.8918600,732,0.1527600,256024.200000000011642,3894238.200000000186265
697,4.5079398,735,0.1145250,256074.200000000011642,3894238.200000000186265
698,3.2453499,737,0.1594570,256124.200000000011642,3894238.200000000186265
699,2.8060601,740,0.2128130,256174.200000000011642,3894238.200000000186265
700,3.2257600,742,0.1893030,256224.200000000011642,3894238.200000000186265
701,3.3350401,744,0.1841550,256274.200000000011642,3894238.200000000186265
702,2.1758299,746,0.2195100,256324.200000000011642,3894238.200000000186265
703,1.4965900,747,0.1858470,256374.200000000011642,3894238.200000000186265
704,2.4051001,748,0.1194940,256424.200000000011642,3894238.200000000186265
705,3.1549900,749,0.1264420,256474.200000000011642,3894238.200000000186265
706,2.5862899,750,0.1399430,256524.200000000011642,3894238.200000000186265
707,1.8651000,750,0.0965597,256574.200000000011642,3894238.200000000186265
708,2.5524499,750,0.0884231,256624.200000000011642,3894238.200000000186265
709,4.3197498,752,0.1151370,256674.200000000011642,3894238.200000000186265
710,5.3870101,755,0.1287100,256724.200000000011642,3894238.200000000186265
711,5.1226802,758,0.1366310,256774.200000000011642,3894238.200000000186265
712,4.6979198,760,0.1139490,256824.200000000011642,3894238.200000000186265
713,5.0297198,764,0.0733739,256874.200000000011642,3894238.200000000186265
714,7.1661000,768,0.1181610,256924.200000000011642,3894238.200000000186265
715,11.7208004,775,0.1450200,256974.200000000011642,3894238.200000000186265
716,14.7482004,787,0.0910153,257024.200000000011642,3894238.200000000186265
717,11.3825998,798,0.0735899,257074.200000000011642,3894238.200000000186265
718,10.2230997,800,0.0576766,257124.200000000011642,3894238.200000000186265
719,14.6194000,791,0.0412593,257174.200000000011642,3894238.200000000186265
720,16.9162998,780,0.0418353,257224.200000000011642,3894238.200000000186265
721,13.1978998,766,0.0297384,257274.200000000011642,3894238.200000000186265
722,8.6486902,759,0.0635091,257324.200000000011642,3894238.200000000186265
723,12.3139000,766,0.1036160,257374.200000000011642,3894238.200000000186265
724,18.5424995,780,0.0808265,257424.200000000011642,3894238.200000000186265
725,22.1378994,795,0.1115730,257474.200000000011642,3894238.200000000186265
726,-9999.0000000,811,0.2074130,257524.200000000011642,3894238.200000000186265
727,-9999.0000000,828,0.2266260,257574.200000000011642,3894238.200000000186265
728,-9999.0000000,738,0.1338830,255574.200000000011642,3894188.200000000186265
729,7.1509199,730,0.1883670,255624.200000000011642,3894188.200000000186265
730,4.9829502,724,0.1785380,255674.200000000011642,3894188.200000000186265
731,6.7139502,725,0.1575130,255724.200000000011642,3894188.200000000186265
732,8.6522198,734,0.1157130,255774.200000000011642,3894188.200000000186265
733,6.9760900,738,0.0589367,255824.200000000011642,3894188.200000000186265
734,6.1268401,734,0.1088370,255874.200000000011642,3894188.200000000186265
735,4.6431699,730,0.1955320,255924.200000000011642,3894188.200000000186265
736,3.1609199,728,0.1918590,255974.200000000011642,3894188.200000000186265
737,3.5940399,729,0.1436150,256024.200000000011642,3894188.200000000186265
738,4.0617399,733,0.1367750,256074.200000000011642,3894188.200000000186265
739,3.4859600,736,0.1743620,256124.200000000011642,3894188.200000000186265
740,3.4208000,738,0.2093210,256174.200000000011642,3894188.200000000186265
741,3.8545401,741,0.2819380,256224.200000000011642,3894188.200000000186265
742,3.8750401,745,0.3486880,256274.200000000011642,3894188.200000000186265
743,2.5893800,747,0.3292460,256324.200000000011642,3894188.200000000186265
744,2.2779200,747,0.2207340,256374.200000000011642,3894188.200000000186265
745,3.1809499,745,0.1392230,256424.200000000011642,3894188.200000000186265
746,3.7570901,746,0.1595650,256474.200000000011642,3894188.200000000186265
747,3.5782900,748,0.1399070,256524.200000000011642,3894188.200000000186265
748,2.6798601,749,0.0832386,256574.200000000011642,3894188.200000000186265
749,2.4232399,749,0.0932474,256624.200000000011642,3894188.200000000186265
750,3.3357601,750,0.1170810,256674.200000000011642,3894188.200000000186265
751,4.5901499,752,0.1058840,256724.200000000011642,3894188.200000000186265
752,5.1992998,754,0.1251820,256774.200000000011642,3894188.200000000186265
753,5.1061902,758,0.1221580,256824.200000000011642,3894188.200000000186265
754,4.6494699,762,0.0702776,256874.200000000011642,3894188.200000000186265
755,6.1525602,764,0.0945435,256924.200000000011642,3894188.200000000186265
756,10.9509001,768,0.1166490,256974.200000000011642,3894188.200000000186265
757,15.0576000,778,0.0679374,257024.200000000011642,3894188.200000000186265
758,12.8916998,789,0.0361109,257074.200000000011642,3894188.200000000186265
759,12.2264004,792,0.0331946,257124.200000000011642,3894188.200000000186265
760,15.3781004,782,0.0449316,257174.200000000011642,3894188.200000000186265
761,13.9918003,770,0.0487119,257224.200000000011642,3894188.200000000186265
762,8.0419798,762,0.0394231,257274.200000000011642,3894188.200000000186265
763,9.0692997,761,0.0518801,257324.200000000011642,3894188.200000000186265
764,16.5307007,774,0.0612769,257374.200000000011642,3894188.200000000186265
765,19.9916992,790,0.0770461,257424.200000000011642,3894188.200000000186265
766,20.9482002,808,0.1234900,257474.200000000011642,3894188.200000000186265
767,14.6693001,823,0.1503840,257524.200000000011642,3894188.200000000186265
768,-9999.0000000,827,0.1404830,257574.200000000011642,3894188.200000000186265
769,-9999.0000000,-9999,0.0919273,257624.200000000011642,3894188.200000000186265
770,-9999.0000000,729,0.2160170,255624.200000000011642,3894138.200000000186265
771,4.0005202,724,0.2298780,255674.200000000011642,3894138.200000000186265
772,4.8439298,722,0.1477920,255724.200000000011642,3894138.200000000186265
773,7.3326702,728,0.0806464,255774.200000000011642,3894138.200000000186265
774,6.5907698,733,0.0470558,255824.200000000011642,3894138.200000000186265
775,5.6367002,730,0.1288900,255874.200000000011642,3894138.200000000186265
776,4.5903602,727,0.1868910,255924.200000000011642,3894138.200000000186265
777,3.4713700,726,0.1322030,255974.200000000011642,3894138.200000000186265
778,4.0918298,728,0.1148130,256024.200000000011642,3894138.200000000186265
779,4.4961801,732,0.1235260,256074.200000000011642,3894138.200000000186265
780,4.2509999,734,0.1359470,256124.200000000011642,3894138.200000000186265
781,4.4949999,738,0.2057920,256174.200000000011642,3894138.200000000186265
782,4.8242302,742,0.2783380,256224.200000000011642,3894138.200000000186265
783,4.4071498,747,0.2795260,256274.200000000011642,3894138.200000000186265
784,3.6527300,750,0.2212020,256324.200000000011642,3894138.200000000186265
785,4.5106201,747,0.1503480,256374.200000000011642,3894138.200000000186265
786,4.4387698,742,0.1418870,256424.200000000011642,3894138.200000000186265
787,3.6939099,742,0.1546680,256474.200000000011642,3894138.200000000186265
788,3.6545701,744,0.0931034,256524.200000000011642,3894138.200000000186265
789,3.2239001,746,0.0513761,256574.200000000011642,3894138.200000000186265
790,3.2356000,747,0.0977838,256624.200000000011642,3894138.200000000186265
